87,Pirkko Koskitalo,2012,10,516.00
58,Guillermo Fernández,2012,10,112.00
39,Philip Cramer,2012,10,164.40
71,Jose Pavarotti,2012,10,6155.90
39,Philip Cramer,2012,10,1497.00
8,Martín Sommer,2012,10,982.00
24,Maria Larsson,2012,10,2262.50
28,Lino Rodriguez,2012,10,1168.00
75,Art Braunschweiger,2012,10,4819.40
9,Laurence Lebihan,2012,10,88.50
46,Carlos González,2012,10,1940.00
51,Jean Fresnière,2012,10,2233.60
87,Pirkko Koskitalo,2012,10,954.00
84,Mary Saveley,2012,10,144.80
37,Patricia McKenna,2012,10,2545.20
60,Isabel de Castro,2012,10,316.80
25,Peter Franken,2012,10,2467.00
55,Rene Phillips,2012,10,934.50
51,Jean Fresnière,2012,10,3463.20
9,Laurence Lebihan,2012,10,2564.40
73,Jytte Petersen,2012,10,412.00
25,Peter Franken,2012,10,2300.80
44,Renate Messner,2012,10,1586.00
89,Karl Jablonski,2012,11,2856.00
63,Horst Kloss,2012,11,2924.80
65,Paula Wilson,2012,11,1731.20
21,Aria Cruz,2012,11,928.00
86,Rita Müller,2012,11,396.00
75,Art Braunschweiger,2012,11,141.60
20,Roland Mendel,2012,11,5677.60
41,Annette Roulet,2012,11,713.40
28,Lino Rodriguez,2012,11,154.00
59,Georg Pipps,2012,11,10741.60
58,Guillermo Fernández,2012,11,568.80
4,Thomas Hardy,2012,11,480.00
86,Rita Müller,2012,11,1106.40
46,Carlos González,2012,11,1360.00
41,Annette Roulet,2012,11,452.00
72,Hari Kumar,2012,11,3654.40
7,Frédérique Citeaux,2012,11,7390.20
63,Horst Kloss,2012,11,2273.60
9,Laurence Lebihan,2012,11,1549.60
17,Sven Ottlieb,2012,11,447.20
19,Ann Devon,2012,11,950.00
3,Antonio Moreno,2012,11,403.20
29,Eduardo Saavedra,2012,11,136.00
83,Palle Ibsen,2012,11,834.20
20,Roland Mendel,2012,11,1834.20
75,Art Braunschweiger,2012,12,2527.20
14,Yang Wang,2012,12,1174.00
41,Annette Roulet,2012,12,91.20
62,Lúcia Carvalho,2012,12,12281.20
37,Patricia McKenna,2012,12,1708.00
91,Zbyszek Piestrzeniewicz,2012,12,459.00
36,Yoshi Latimer,2012,12,338.00
51,Jean Fresnière,2012,12,420.00
72,Hari Kumar,2012,12,1016.00
24,Maria Larsson,2012,12,103.20
61,Bernardo Batista,2012,12,959.20
37,Patricia McKenna,2012,12,1419.80
46,Carlos González,2012,12,112.00
20,Roland Mendel,2012,12,2900.00
4,Thomas Hardy,2012,12,899.00
5,Christina Berglund,2012,12,2222.40
75,Art Braunschweiger,2012,12,864.00
21,Aria Cruz,2012,12,166.00
70,Jonas Bergulfsen,2012,12,1058.40
72,Hari Kumar,2012,12,1274.00
10,Elizabeth Lincoln,2012,12,1832.80
17,Sven Ottlieb,2012,12,86.40
20,Roland Mendel,2012,12,2275.20
59,Georg Pipps,2012,12,1440.00
36,Yoshi Latimer,2012,12,442.00
71,Jose Pavarotti,2012,12,3302.60
35,Carlos Hernández,2012,12,2333.20
25,Peter Franken,2012,12,1903.80
60,Isabel de Castro,2012,12,843.20
71,Jose Pavarotti,2012,12,2736.00
83,Palle Ibsen,2012,12,1765.60
19,Ann Devon,2013,1,3063.00
65,Paula Wilson,2013,1,3868.60
20,Roland Mendel,2013,1,2713.50
20,Roland Mendel,2013,1,1005.90
49,Giovanni Rovelli,2013,1,1675.00
47,Felipe Izquierdo,2013,1,400.00
56,Henriette Pfalzheim,2013,1,1194.00
62,Lúcia Carvalho,2013,1,2018.20
23,Martine Rancé,2013,1,1622.40
54,Yvonne Moncada,2013,1,319.20
10,Elizabeth Lincoln,2013,1,2010.50
87,Pirkko Koskitalo,2013,1,372.00
21,Aria Cruz,2013,1,231.40
41,Annette Roulet,2013,1,2123.20
36,Yoshi Latimer,2013,1,102.40
73,Jytte Petersen,2013,1,11283.20
87,Pirkko Koskitalo,2013,1,720.00
63,Horst Kloss,2013,1,1814.80
68,Michael Holz,2013,1,2208.00
61,Bernardo Batista,2013,1,1273.20
88,Paula Parente,2013,1,1897.60
27,Paolo Accorti,2013,1,49.80
31,André Fonseca,2013,1,1020.00
51,Jean Fresnière,2013,1,11493.20
41,Annette Roulet,2013,1,480.00
29,Eduardo Saavedra,2013,1,338.20
59,Georg Pipps,2013,1,651.00
66,Maurizio Moroni,2013,1,192.00
37,Patricia McKenna,2013,1,1748.50
10,Elizabeth Lincoln,2013,1,2523.00
20,Roland Mendel,2013,1,5796.00
75,Art Braunschweiger,2013,1,485.00
24,Maria Larsson,2013,2,360.00
60,Isabel de Castro,2013,2,851.20
16,Elizabeth Brown,2013,2,631.60
7,Frédérique Citeaux,2013,2,2210.80
87,Pirkko Koskitalo,2013,2,393.00
79,Karin Josephs,2013,2,567.50
51,Jean Fresnière,2013,2,1078.00
55,Rene Phillips,2013,2,1755.00
71,Jose Pavarotti,2013,2,5793.10
20,Roland Mendel,2013,2,1792.00
5,Christina Berglund,2013,2,1031.70
66,Maurizio Moroni,2013,2,537.60
5,Christina Berglund,2013,2,174.90
67,Janete Limeira,2013,2,914.40
79,Karin Josephs,2013,2,273.60
64,Sergio Gutiérrez,2013,2,443.40
7,Frédérique Citeaux,2013,2,1838.20
63,Horst Kloss,2013,2,4277.40
84,Mary Saveley,2013,2,531.40
71,Jose Pavarotti,2013,2,2096.00
4,Thomas Hardy,2013,2,453.00
41,Annette Roulet,2013,2,414.00
87,Pirkko Koskitalo,2013,2,2684.00
39,Philip Cramer,2013,2,2240.00
76,Pascale Cartrain,2013,2,3891.00
84,Mary Saveley,2013,2,1688.00
24,Maria Larsson,2013,2,234.80
46,Carlos González,2013,2,2051.60
16,Elizabeth Brown,2013,3,156.00
28,Lino Rodriguez,2013,3,1848.00
76,Pascale Cartrain,2013,3,713.30
83,Palle Ibsen,2013,3,2719.00
15,Pedro Afonso,2013,3,216.00
49,Giovanni Rovelli,2013,3,235.20
39,Philip Cramer,2013,3,717.60
89,Karl Jablonski,2013,3,1125.50
9,Laurence Lebihan,2013,3,1820.80
11,Victoria Ashworth,2013,3,1328.00
72,Hari Kumar,2013,3,1051.20
38,Helen Bennett,2013,3,230.40
58,Guillermo Fernández,2013,3,1249.10
76,Pascale Cartrain,2013,3,1770.80
35,Carlos Hernández,2013,3,182.40
60,Isabel de Castro,2013,3,672.00
84,Mary Saveley,2013,3,496.00
65,Paula Wilson,2013,3,10495.60
23,Martine Rancé,2013,3,756.00
67,Janete Limeira,2013,3,1472.00
43,John Steel,2013,3,147.00
11,Victoria Ashworth,2013,3,386.20
89,Karl Jablonski,2013,3,704.00
47,Felipe Izquierdo,2013,3,1760.00
35,Carlos Hernández,2013,3,1272.00
62,Lúcia Carvalho,2013,3,925.10
25,Peter Franken,2013,3,1560.00
59,Georg Pipps,2013,3,502.20
28,Lino Rodriguez,2013,3,305.30
35,Carlos Hernández,2013,3,3163.20
10,Elizabeth Lincoln,2013,4,896.00
15,Pedro Afonso,2013,4,912.00
41,Annette Roulet,2013,4,676.00
42,Yoshi Tannamuri,2013,4,278.00
44,Renate Messner,2013,4,1380.60
81,Anabela Domingues,2013,4,200.00
35,Carlos Hernández,2013,4,575.00
46,Carlos González,2013,4,1412.00
6,Hanna Moos,2013,4,149.00
41,Annette Roulet,2013,4,550.80
58,Guillermo Fernández,2013,4,816.30
37,Patricia McKenna,2013,4,2048.50
89,Karl Jablonski,2013,4,1388.50
51,Jean Fresnière,2013,4,147.90
3,Antonio Moreno,2013,4,881.25
39,Philip Cramer,2013,4,462.00
56,Henriette Pfalzheim,2013,4,240.00
6,Hanna Moos,2013,4,136.80
9,Laurence Lebihan,2013,4,3000.00
71,Jose Pavarotti,2013,4,4735.44
21,Aria Cruz,2013,4,618.00
20,Roland Mendel,2013,4,8623.45
86,Rita Müller,2013,4,2427.50
63,Horst Kloss,2013,4,10588.50
37,Patricia McKenna,2013,4,2614.50
53,Simon Crowther,2013,4,352.00
80,Miguel Angel Paolino,2013,4,4150.05
14,Yang Wang,2013,4,2356.00
12,Patricio Simpson,2013,4,225.50
70,Jonas Bergulfsen,2013,4,200.00
44,Renate Messner,2013,4,2657.80
5,Christina Berglund,2013,5,3192.65
72,Hari Kumar,2013,5,2715.90
9,Laurence Lebihan,2013,5,846.00
63,Horst Kloss,2013,5,1670.00
87,Pirkko Koskitalo,2013,5,1344.00
32,Howard Snyder,2013,5,396.20
50,Catherine Dewey,2013,5,946.00
54,Yvonne Moncada,2013,5,110.00
59,Georg Pipps,2013,5,4180.00
19,Ann Devon,2013,5,796.35
24,Maria Larsson,2013,5,2295.20
44,Renate Messner,2013,5,517.40
3,Antonio Moreno,2013,5,2156.50
44,Renate Messner,2013,5,2085.00
68,Michael Holz,2013,5,1823.80
11,Victoria Ashworth,2013,5,139.80
11,Victoria Ashworth,2013,5,355.50
34,Mario Pontes,2013,5,2162.80
63,Horst Kloss,2013,5,10191.70
39,Philip Cramer,2013,5,493.80
46,Carlos González,2013,5,1770.00
48,Fran Wilson,2013,5,417.20
43,John Steel,2013,5,210.00
72,Hari Kumar,2013,5,1908.00
84,Mary Saveley,2013,5,2812.00
79,Karin Josephs,2013,5,275.10
63,Horst Kloss,2013,5,4181.50
28,Lino Rodriguez,2013,5,1836.00
30,José Pedro Freyre,2013,5,749.00
35,Carlos Hernández,2013,5,880.50
56,Henriette Pfalzheim,2013,5,1819.50
87,Pirkko Koskitalo,2013,5,1546.30
71,Jose Pavarotti,2013,6,3680.50
44,Renate Messner,2013,6,1152.50
73,Jytte Petersen,2013,6,835.20
4,Thomas Hardy,2013,6,2142.90
7,Frédérique Citeaux,2013,6,547.80
24,Maria Larsson,2013,6,2844.50
25,Peter Franken,2013,6,1257.30
66,Maurizio Moroni,2013,6,543.00
65,Paula Wilson,2013,6,1299.00
67,Janete Limeira,2013,6,965.00
51,Jean Fresnière,2013,6,711.00
7,Frédérique Citeaux,2013,6,2040.00
37,Patricia McKenna,2013,6,3109.00
29,Eduardo Saavedra,2013,6,155.00
65,Paula Wilson,2013,6,977.50
20,Roland Mendel,2013,6,647.75
51,Jean Fresnière,2013,6,2595.00
5,Christina Berglund,2013,6,1565.65
3,Antonio Moreno,2013,6,2082.00
82,Helvetius Nagy,2013,6,764.30
52,Alexander Feuer,2013,6,2147.40
80,Miguel Angel Paolino,2013,6,838.45
82,Helvetius Nagy,2013,6,569.00
11,Victoria Ashworth,2013,6,477.00
45,Jaime Yorres,2013,6,317.75
21,Aria Cruz,2013,6,387.50
56,Henriette Pfalzheim,2013,6,1067.10
6,Hanna Moos,2013,6,330.00
7,Frédérique Citeaux,2013,6,625.00
87,Pirkko Koskitalo,2013,6,2413.90
88,Paula Parente,2013,7,142.50
61,Bernardo Batista,2013,7,807.38
66,Maurizio Moroni,2013,7,28.00
63,Horst Kloss,2013,7,3900.00
32,Howard Snyder,2013,7,72.00
51,Jean Fresnière,2013,7,1140.00
83,Palle Ibsen,2013,7,812.50
44,Renate Messner,2013,7,543.65
44,Renate Messner,2013,7,2493.00
55,Rene Phillips,2013,7,565.50
20,Roland Mendel,2013,7,6300.00
59,Georg Pipps,2013,7,800.10
89,Karl Jablonski,2013,7,1476.10
65,Paula Wilson,2013,7,2388.50
11,Victoria Ashworth,2013,7,493.00
35,Carlos Hernández,2013,7,2285.00
36,Yoshi Latimer,2013,7,479.80
83,Palle Ibsen,2013,7,65.00
28,Lino Rodriguez,2013,7,256.50
71,Jose Pavarotti,2013,7,1508.00
51,Jean Fresnière,2013,7,4326.00
71,Jose Pavarotti,2013,7,6475.40
81,Anabela Domingues,2013,7,1413.00
79,Karin Josephs,2013,7,1064.00
18,Janine Labrune,2013,7,424.00
41,Annette Roulet,2013,7,399.00
91,Zbyszek Piestrzeniewicz,2013,7,808.00
71,Jose Pavarotti,2013,7,6375.00
6,Hanna Moos,2013,7,464.00
35,Carlos Hernández,2013,7,358.00
90,Matti Karttunen,2013,7,120.00
32,Howard Snyder,2013,7,6682.00
51,Jean Fresnière,2013,8,2697.50
51,Jean Fresnière,2013,8,1260.00
38,Helen Bennett,2013,8,758.50
42,Yoshi Tannamuri,2013,8,57.50
67,Janete Limeira,2013,8,605.00
25,Peter Franken,2013,8,1429.75
78,Liu Wong,2013,8,1393.24
2,Ana Trujillo,2013,8,479.75
5,Christina Berglund,2013,8,1503.60
71,Jose Pavarotti,2013,8,1264.50
7,Frédérique Citeaux,2013,8,450.00
30,José Pedro Freyre,2013,8,2775.05
39,Philip Cramer,2013,8,918.00
41,Annette Roulet,2013,8,62.00
86,Rita Müller,2013,8,620.00
20,Roland Mendel,2013,8,6483.05
23,Martine Rancé,2013,8,4985.50
49,Giovanni Rovelli,2013,8,1380.25
62,Lúcia Carvalho,2013,8,2896.25
87,Pirkko Koskitalo,2013,8,629.50
47,Felipe Izquierdo,2013,8,2720.05
70,Jonas Bergulfsen,2013,8,500.00
86,Rita Müller,2013,8,945.00
35,Carlos Hernández,2013,8,2054.00
73,Jytte Petersen,2013,8,870.00
1,Maria Anders,2013,8,1086.00
88,Paula Parente,2013,8,1422.00
34,Mario Pontes,2013,8,1535.00
37,Patricia McKenna,2013,8,1928.00
61,Bernardo Batista,2013,8,636.00
50,Catherine Dewey,2013,8,1434.00
67,Janete Limeira,2013,8,382.50
21,Aria Cruz,2013,8,1820.20
31,André Fonseca,2013,9,331.78
86,Rita Müller,2013,9,530.40
5,Christina Berglund,2013,9,668.70
25,Peter Franken,2013,9,1203.50
66,Maurizio Moroni,2013,9,193.00
32,Howard Snyder,2013,9,671.35
71,Jose Pavarotti,2013,9,4371.60
62,Lúcia Carvalho,2013,9,1291.60
63,Horst Kloss,2013,9,4668.00
36,Yoshi Latimer,2013,9,1701.00
37,Patricia McKenna,2013,9,703.25
48,Fran Wilson,2013,9,125.00
9,Laurence Lebihan,2013,9,2032.00
28,Lino Rodriguez,2013,9,1515.75
48,Fran Wilson,2013,9,1295.00
20,Roland Mendel,2013,9,1921.00
68,Michael Holz,2013,9,4666.94
73,Jytte Petersen,2013,9,570.00
86,Rita Müller,2013,9,694.75
25,Peter Franken,2013,9,2301.75
5,Christina Berglund,2013,9,4210.50
26,Carine Schmitt,2013,9,920.10
38,Helen Bennett,2013,9,45.00
90,Matti Karttunen,2013,9,412.35
25,Peter Franken,2013,9,1423.00
3,Antonio Moreno,2013,9,956.90
80,Miguel Angel Paolino,2013,9,534.85
7,Frédérique Citeaux,2013,9,660.00
71,Jose Pavarotti,2013,9,5256.50
55,Rene Phillips,2013,9,1682.50
3,Antonio Moreno,2013,9,375.50
32,Howard Snyder,2013,9,1327.00
18,Janine Labrune,2013,9,63.00
56,Henriette Pfalzheim,2013,9,1768.00
31,André Fonseca,2013,9,801.10
37,Patricia McKenna,2013,9,6201.90
59,Georg Pipps,2013,9,1638.45
5,Christina Berglund,2013,10,630.00
83,Palle Ibsen,2013,10,3490.00
34,Mario Pontes,2013,10,1150.00
1,Maria Anders,2013,10,878.00
63,Horst Kloss,2013,10,10164.80
63,Horst Kloss,2013,10,4825.00
89,Karl Jablonski,2013,10,2334.00
90,Matti Karttunen,2013,10,642.00
47,Felipe Izquierdo,2013,10,1073.90
89,Karl Jablonski,2013,10,996.00
20,Roland Mendel,2013,10,3600.73
52,Alexander Feuer,2013,10,114.00
71,Jose Pavarotti,2013,10,2048.00
1,Maria Anders,2013,10,330.00
37,Patricia McKenna,2013,10,3370.00
24,Maria Larsson,2013,10,2545.00
62,Lúcia Carvalho,2013,10,595.50
35,Carlos Hernández,2013,10,378.00
4,Thomas Hardy,2013,10,1704.00
55,Rene Phillips,2013,10,1893.00
31,André Fonseca,2013,10,3424.00
77,Liz Nixon,2013,10,180.40
27,Paolo Accorti,2013,10,93.50
37,Patricia McKenna,2013,10,1238.40
71,Jose Pavarotti,2013,10,4451.70
71,Jose Pavarotti,2013,10,5768.90
9,Laurence Lebihan,2013,10,1296.00
25,Peter Franken,2013,10,1331.75
64,Sergio Gutiérrez,2013,10,706.00
39,Philip Cramer,2013,10,3463.00
45,Jaime Yorres,2013,10,1125.67
61,Bernardo Batista,2013,10,550.00
63,Horst Kloss,2013,10,972.50
71,Jose Pavarotti,2013,10,1570.00
51,Jean Fresnière,2013,10,638.50
89,Karl Jablonski,2013,10,468.45
21,Aria Cruz,2013,10,287.80
19,Ann Devon,2013,11,655.00
66,Maurizio Moroni,2013,11,1710.00
47,Felipe Izquierdo,2013,11,1850.00
62,Lúcia Carvalho,2013,11,1296.75
9,Laurence Lebihan,2013,11,509.75
9,Laurence Lebihan,2013,11,360.00
14,Yang Wang,2013,11,1990.00
5,Christina Berglund,2013,11,1459.00
31,André Fonseca,2013,11,1498.35
45,Jaime Yorres,2013,11,596.00
37,Patricia McKenna,2013,11,997.00
85,Paul Henriot,2013,11,139.80
74,Dominique Perrier,2013,11,52.35
85,Paul Henriot,2013,11,240.00
89,Karl Jablonski,2013,11,1770.00
4,Thomas Hardy,2013,11,285.00
10,Elizabeth Lincoln,2013,11,3118.00
4,Thomas Hardy,2013,11,336.00
83,Palle Ibsen,2013,11,920.00
63,Horst Kloss,2013,11,4529.80
14,Yang Wang,2013,11,2311.70
59,Georg Pipps,2013,11,1912.85
38,Helen Bennett,2013,11,1080.00
71,Jose Pavarotti,2013,11,2196.00
87,Pirkko Koskitalo,2013,11,1871.25
53,Simon Crowther,2013,11,252.00
68,Michael Holz,2013,11,1701.46
27,Paolo Accorti,2013,11,88.00
49,Giovanni Rovelli,2013,11,55.20
9,Laurence Lebihan,2013,11,2598.00
71,Jose Pavarotti,2013,11,3082.00
75,Art Braunschweiger,2013,11,2487.50
2,Ana Trujillo,2013,11,320.00
68,Michael Holz,2013,11,1644.60
50,Catherine Dewey,2013,12,3304.00
24,Maria Larsson,2013,12,4337.00
65,Paula Wilson,2013,12,629.50
20,Roland Mendel,2013,12,2540.00
23,Martine Rancé,2013,12,616.00
63,Horst Kloss,2013,12,1684.00
56,Henriette Pfalzheim,2013,12,2310.00
76,Pascale Cartrain,2013,12,28.00
4,Thomas Hardy,2013,12,1477.00
83,Palle Ibsen,2013,12,1704.00
34,Mario Pontes,2013,12,315.00
20,Roland Mendel,2013,12,344.00
44,Renate Messner,2013,12,3603.22
20,Roland Mendel,2013,12,2216.25
24,Maria Larsson,2013,12,875.00
78,Liu Wong,2013,12,228.00
20,Roland Mendel,2013,12,6984.50
31,André Fonseca,2013,12,280.00
5,Christina Berglund,2013,12,96.50
46,Carlos González,2013,12,720.00
52,Alexander Feuer,2013,12,1335.00
12,Patricio Simpson,2013,12,12.50
87,Pirkko Koskitalo,2013,12,1132.35
33,Manuel Pereira,2013,12,387.50
34,Mario Pontes,2013,12,1442.50
49,Giovanni Rovelli,2013,12,1650.00
41,Annette Roulet,2013,12,2760.80
62,Lúcia Carvalho,2013,12,1913.85
23,Martine Rancé,2013,12,3687.00
31,André Fonseca,2013,12,850.00
63,Horst Kloss,2013,12,770.00
25,Peter Franken,2013,12,1926.06
91,Zbyszek Piestrzeniewicz,2013,12,399.85
4,Thomas Hardy,2013,12,191.10
20,Roland Mendel,2013,12,2499.25
61,Bernardo Batista,2013,12,393.45
17,Sven Ottlieb,2013,12,420.00
35,Carlos Hernández,2013,12,2878.08
38,Helen Bennett,2013,12,446.60
39,Philip Cramer,2013,12,1585.00
72,Hari Kumar,2013,12,1632.15
8,Martín Sommer,2013,12,4035.80
73,Jytte Petersen,2013,12,3923.75
72,Hari Kumar,2013,12,2290.40
77,Liz Nixon,2013,12,2775.00
88,Paula Parente,2013,12,1255.80
27,Paolo Accorti,2013,12,18.40
84,Mary Saveley,2013,12,572.10
42,Yoshi Tannamuri,2014,1,187.00
55,Rene Phillips,2014,1,1660.00
88,Paula Parente,2014,1,140.00
47,Felipe Izquierdo,2014,1,852.00
66,Maurizio Moroni,2014,1,1852.00
67,Janete Limeira,2014,1,648.00
71,Jose Pavarotti,2014,1,40.00
84,Mary Saveley,2014,1,2070.00
32,Howard Snyder,2014,1,8891.00
39,Philip Cramer,2014,1,11490.70
12,Patricio Simpson,2014,1,477.00
49,Giovanni Rovelli,2014,1,833.00
65,Paula Wilson,2014,1,1140.00
75,Art Braunschweiger,2014,1,678.00
82,Helvetius Nagy,2014,1,237.90
17,Sven Ottlieb,2014,1,1030.76
24,Maria Larsson,2014,1,250.80
46,Carlos González,2014,1,3107.50
7,Frédérique Citeaux,2014,1,730.00
9,Laurence Lebihan,2014,1,843.00
38,Helen Bennett,2014,1,1764.00
64,Sergio Gutiérrez,2014,1,932.00
81,Anabela Domingues,2014,1,1974.00
41,Annette Roulet,2014,1,568.95
70,Jonas Bergulfsen,2014,1,2684.40
1,Maria Anders,2014,1,851.00
56,Henriette Pfalzheim,2014,1,1007.70
81,Anabela Domingues,2014,1,1508.12
5,Christina Berglund,2014,1,1254.00
20,Roland Mendel,2014,1,4705.50
47,Felipe Izquierdo,2014,1,2848.50
81,Anabela Domingues,2014,1,919.50
76,Pascale Cartrain,2014,1,4581.00
80,Miguel Angel Paolino,2014,1,975.00
59,Georg Pipps,2014,1,735.00
63,Horst Kloss,2014,1,4059.00
84,Mary Saveley,2014,1,212.00
71,Jose Pavarotti,2014,1,6164.90
76,Pascale Cartrain,2014,1,1112.00
16,Elizabeth Brown,2014,1,931.50
39,Philip Cramer,2014,1,1052.14
84,Mary Saveley,2014,1,740.00
65,Paula Wilson,2014,1,2984.00
67,Janete Limeira,2014,1,2740.00
6,Hanna Moos,2014,1,625.00
20,Roland Mendel,2014,1,3490.00
55,Rene Phillips,2014,1,2275.25
3,Antonio Moreno,2014,1,660.00
5,Christina Berglund,2014,1,2630.95
25,Peter Franken,2014,1,1438.25
26,Carine Schmitt,2014,1,519.00
40,Daniel Tonini,2014,1,649.00
44,Renate Messner,2014,1,581.00
89,Karl Jablonski,2014,1,3523.40
4,Thomas Hardy,2014,2,282.00
35,Carlos Hernández,2014,2,519.00
63,Horst Kloss,2014,2,17250.00
5,Christina Berglund,2014,2,1461.60
48,Fran Wilson,2014,2,98.40
62,Lúcia Carvalho,2014,2,2004.60
72,Hari Kumar,2014,2,1630.00
91,Zbyszek Piestrzeniewicz,2014,2,160.00
9,Laurence Lebihan,2014,2,2083.40
30,José Pedro Freyre,2014,2,2166.80
5,Christina Berglund,2014,2,729.50
30,José Pedro Freyre,2014,2,310.00
90,Matti Karttunen,2014,2,336.80
9,Laurence Lebihan,2014,2,917.00
67,Janete Limeira,2014,2,2086.00
24,Maria Larsson,2014,2,1875.00
63,Horst Kloss,2014,2,1620.00
90,Matti Karttunen,2014,2,611.30
12,Patricio Simpson,2014,2,150.00
71,Jose Pavarotti,2014,2,988.40
45,Jaime Yorres,2014,2,1450.60
48,Fran Wilson,2014,2,36.00
76,Pascale Cartrain,2014,2,1209.00
29,Eduardo Saavedra,2014,2,70.00
34,Mario Pontes,2014,2,3127.50
18,Janine Labrune,2014,2,860.10
30,José Pedro Freyre,2014,2,605.00
65,Paula Wilson,2014,2,11380.00
44,Renate Messner,2014,2,388.35
50,Catherine Dewey,2014,2,2200.00
20,Roland Mendel,2014,2,6379.40
39,Philip Cramer,2014,2,5502.11
71,Jose Pavarotti,2014,2,2898.00
37,Patricia McKenna,2014,2,10835.24
50,Catherine Dewey,2014,2,750.50
46,Carlos González,2014,2,144.00
54,Yvonne Moncada,2014,2,30.00
88,Paula Parente,2014,2,45.00
24,Maria Larsson,2014,2,1015.80
35,Carlos Hernández,2014,2,934.50
34,Mario Pontes,2014,2,932.05
88,Paula Parente,2014,2,360.00
89,Karl Jablonski,2014,2,1924.25
74,Dominique Perrier,2014,2,108.50
91,Zbyszek Piestrzeniewicz,2014,2,427.50
30,José Pedro Freyre,2014,2,858.00
37,Patricia McKenna,2014,2,8267.40
62,Lúcia Carvalho,2014,2,958.75
66,Maurizio Moroni,2014,2,698.00
70,Jonas Bergulfsen,2014,2,670.00
90,Matti Karttunen,2014,2,452.90
62,Lúcia Carvalho,2014,2,537.50
64,Sergio Gutiérrez,2014,2,686.70
80,Miguel Angel Paolino,2014,2,539.50
10,Elizabeth Lincoln,2014,3,1930.00
47,Felipe Izquierdo,2014,3,1122.80
69,Alejandra Camino,2014,3,365.89
4,Thomas Hardy,2014,3,390.00
34,Mario Pontes,2014,3,742.50
41,Annette Roulet,2014,3,936.00
83,Palle Ibsen,2014,3,1936.00
2,Ana Trujillo,2014,3,514.40
5,Christina Berglund,2014,3,2034.50
34,Mario Pontes,2014,3,559.00
25,Peter Franken,2014,3,1174.75
29,Eduardo Saavedra,2014,3,137.50
40,Daniel Tonini,2014,3,800.00
9,Laurence Lebihan,2014,3,1925.50
38,Helen Bennett,2014,3,920.60
68,Michael Holz,2014,3,837.00
76,Pascale Cartrain,2014,3,2455.00
32,Howard Snyder,2014,3,570.00
44,Renate Messner,2014,3,500.00
88,Paula Parente,2014,3,700.00
12,Patricio Simpson,2014,3,644.80
